age,cost_of_ad,device_type,gender,in_initial_launch_location,income,n_drivers,n_vehicles,prior_ins_tenure,outcome
19,0.004773688,desktop,F,1,54932,1,3,0,0
60,0.004760658,laptop,F,1,90232,1,3,12,0
29,0.003754056,Android,M,1,31867,1,3,5,0
48,0.005404225,iPhone,M,1,71686,2,1,6,0
53,0.003625525,Android,M,1,80453,2,1,9,1
33,0.005950432,iPhone,F,1,35527,2,2,8,0
47,0.003866038,desktop,M,0,47345,2,3,0,0
34,0.004504371,desktop,F,0,71571,2,3,9,0
25,0.004843623,laptop,F,0,53776,1,2,2,1
44,0.006256338,iPhone,F,1,76882,1,2,8,0
44,0.004637072,other,F,0,54260,2,3,5,0
16,0.003327173,desktop,M,0,30916,2,1,0,0
16,0.005766186,iPhone,F,0,34359,1,1,0,0
38,0.005983512,iPhone,F,0,42982,1,1,5,0
51,0.00411116,desktop,M,0,75420,2,3,13,0
30,0.005023893,Android,F,1,65945,1,2,0,0
35,0.004506138,desktop,F,1,73841,2,1,8,0
21,0.005136283,Android,F,1,22072,2,3,2,0
32,0.003967308,Android,M,1,71719,1,1,4,1
53,0.00457736,laptop,F,1,54951,1,2,12,0
41,0.005158447,Android,F,1,42735,2,1,7,0
20,0.003496881,desktop,M,1,42025,2,1,0,1
56,0.006373897,iPhone,F,1,75947,2,2,8,0
45,0.003693789,laptop,,1,71455,1,3,13,0
24,0.005669414,iPhone,M,1,59154,1,3,0,0
38,0.003763487,other,M,0,44558,1,1,8,0
42,0.004426897,Android,F,1,69105,1,1,10,1
60,0.004974738,laptop,F,0,86306,1,1,8,1
41,0.003567423,Android,M,0,44017,1,3,9,0
49,0.005282956,desktop,F,1,76073,2,3,14,0
21,0.003754797,desktop,M,0,23583,1,3,2,0
35,0.00508651,other,F,0,37768,1,1,0,0
31,0.004212682,laptop,M,0,67465,1,3,7,0
51,0.006932879,iPhone,F,0,84578,2,2,0,0
40,0.005373657,other,F,1,74273,1,1,4,0
19,0.005521341,iPhone,M,0,24886,2,2,0,0
58,0.003823019,laptop,M,1,86944,1,3,4,0
57,0.00512594,other,F,1,74480,2,2,15,0
32,0.005906266,iPhone,F,0,59327,2,3,8,0
54,0.00401813,other,M,0,76209,1,2,12,0
48,0.005299425,other,F,0,59675,2,3,16,0
35,0.004613154,laptop,F,0,37832,2,3,8,0
49,0.004377948,Android,M,1,74913,1,3,16,0
60,0.004528261,desktop,M,0,78917,2,3,11,0
56,0.005129491,other,F,1,82495,1,2,5,0
45,0.00478227,Android,F,0,67808,1,3,6,0
37,0.003599391,Android,M,0,70132,2,2,9,0
33,0.005406471,iPhone,M,0,68493,2,1,1,0
31,0.005531699,iPhone,M,0,64517,2,3,5,0
40,0.005325225,iPhone,M,1,42913,1,2,8,0
22,0.006578278,iPhone,F,0,55644,2,2,0,0
43,0.003531201,other,M,1,74080,2,3,10,0
44,0.004139514,Android,M,1,73943,1,3,9,0
49,0.003749923,laptop,M,1,79834,1,1,8,0
58,0.005425235,Android,F,1,93359,1,1,2,1
56,0.004503449,desktop,M,0,88678,2,1,0,1
57,0.006152536,iPhone,F,1,83179,2,1,16,0
43,0.004330067,laptop,M,1,45030,2,3,4,0
32,0.004299948,laptop,M,1,45095,1,3,1,0
46,0.004225541,desktop,M,0,49383,2,2,6,0
21,0.004641428,laptop,F,1,24701,1,1,1,0
18,0.00345334,desktop,M,1,45497,1,3,1,0
57,0.004570157,Android,F,1,68066,1,2,9,0
18,0.003833932,desktop,M,0,52626,1,3,0,0
42,0.006535015,iPhone,F,0,49970,2,3,1,0
16,0.003214151,desktop,M,1,54171,2,3,0,1
35,0.004054037,other,,0,49640,1,1,6,0
38,0.004154303,desktop,,1,55379,2,2,10,0
46,0.004626523,laptop,F,1,47005,2,1,4,0
30,0.003643646,other,M,1,46278,1,1,4,0
29,0.003978619,desktop,M,0,42250,2,2,6,0
46,0.003545255,other,M,0,66373,2,1,9,0
42,0.003934584,Android,M,1,78945,1,1,11,1
59,0.004282329,other,,1,96522,1,2,20,0
42,0.004954834,other,F,0,68181,2,2,2,0
20,0.005118184,Android,F,1,21934,1,3,2,0
56,0.00442039,desktop,M,1,57070,2,2,9,1
47,0.005106749,other,F,0,53763,1,3,2,0
49,0.006200154,iPhone,F,1,82806,1,3,16,0
37,0.003797143,desktop,M,1,43375,1,2,0,0
58,0.005831893,iPhone,M,1,79292,2,3,7,1
39,0.005222363,laptop,F,0,40886,1,2,2,0
40,0.005392103,Android,F,1,75994,2,3,0,0
53,0.004327109,laptop,M,1,74888,1,3,3,0
53,0.004666722,laptop,F,1,84335,1,1,15,0
37,0.006205521,iPhone,F,0,75663,1,3,10,0
35,0.004087701,other,M,0,70753,1,1,9,0
34,0.004352174,Android,F,0,65810,2,2,9,0
37,0.005025809,iPhone,M,1,48161,2,2,8,0
57,0.003890656,other,M,1,94113,1,1,16,0
47,0.00462904,other,F,1,83667,1,1,4,0
38,0.003425376,other,M,1,42490,1,2,8,0
38,0.00519311,desktop,F,0,76168,1,3,6,0
53,0.005515433,iPhone,M,0,86051,2,1,11,0
30,0.006087503,iPhone,F,1,62940,2,1,5,0
57,0.00528928,Android,F,0,91609,2,1,11,0
30,0.004613066,Android,F,1,49762,1,3,7,0
23,0.004039635,other,M,1,28561,2,1,3,0
17,0.004829685,desktop,F,0,39344,1,1,0,0
58,0.003972666,other,,1,92729,1,2,5,0
24,0.004664156,laptop,F,1,39692,2,3,4,0
18,0.003250725,Android,M,0,51035,2,1,0,0
41,0.004979802,other,F,0,77412,1,2,1,0
29,0.003535324,other,M,1,64476,1,1,5,0
16,0.003705512,other,M,1,32464,2,3,0,0
53,0.004459165,desktop,M,1,65956,1,3,6,1
24,0.005217773,Android,F,0,54383,1,2,0,0
45,0.004661429,laptop,F,1,82399,2,1,6,1
24,0.005705361,iPhone,M,1,27422,2,3,1,0
37,0.004411054,desktop,F,0,60134,2,1,0,0
56,0.005370739,Android,F,0,85610,2,3,6,0
39,0.004087407,other,M,0,61477,1,3,2,0
59,0.005438284,other,F,0,83019,1,2,2,0
21,0.003352789,laptop,M,0,24609,1,3,0,0
29,0.005574274,iPhone,M,1,66228,1,3,4,0
29,0.004219828,Android,M,0,35216,2,1,2,0
26,0.003689296,desktop,M,0,53457,2,2,4,0
44,0.004977587,iPhone,M,1,73744,2,2,14,0
47,0.00537836,laptop,F,0,62380,2,1,4,0
21,0.004944903,desktop,F,0,49170,2,3,2,0
16,0.005037122,iPhone,M,1,26796,1,2,0,0
24,0.003641678,laptop,M,1,49913,2,2,2,0
47,0.004783341,Android,F,1,76582,2,2,11,0
20,0.005840808,iPhone,F,1,52852,2,1,1,0
36,0.005153428,desktop,F,0,56075,2,3,5,0
32,0.003535573,desktop,M,1,56309,2,3,6,0
26,0.005414221,iPhone,M,1,27521,1,2,4,0
25,0.003274343,laptop,M,1,61757,1,1,2,0
36,0.004288313,laptop,M,1,48953,2,3,10,0
38,0.004774606,laptop,F,0,67768,1,1,9,0
21,0.004033341,other,M,0,31717,2,1,0,1
43,0.006006629,iPhone,F,1,79422,2,3,11,0
53,0.004050486,other,M,1,70407,1,2,2,0
51,0.004179433,laptop,M,0,58911,1,3,11,0
22,0.004456052,Android,F,0,50718,1,3,3,0
48,0.005251415,laptop,F,0,79749,1,2,5,0
24,0.003994455,other,M,1,29248,2,3,0,0
21,0.004736353,iPhone,,1,25268,2,2,0,0
48,0.005165682,Android,F,1,87500,2,3,6,0
30,0.003705884,desktop,M,0,62185,2,1,4,0
53,0.004557254,other,F,1,59962,2,2,10,0
35,0.004623592,desktop,F,1,35525,2,1,3,1
59,0.00449756,laptop,M,0,59464,1,1,10,0
28,0.003620836,other,M,0,42790,1,3,3,0
38,0.003808787,other,M,1,45440,2,1,2,0
34,0.005035877,iPhone,M,0,56424,2,1,9,0
32,0.004222575,laptop,M,1,67002,2,2,2,0
59,0.004937857,other,F,0,96714,1,3,10,0
43,0.003735866,other,M,0,49938,1,2,0,0
23,0.004945466,desktop,F,0,41137,2,1,3,0
38,0.004553089,desktop,F,1,70678,1,2,2,0
59,0.005572185,iPhone,M,1,89946,2,2,9,0
59,0.006580192,iPhone,F,0,59718,2,1,21,0
50,0.004070447,Android,M,1,62306,1,3,16,0
51,0.005152247,other,F,1,88427,1,2,10,0
34,0.003463486,desktop,M,1,46841,2,2,2,0
32,0.003825394,other,M,0,53514,1,2,2,0
22,0.004370621,Android,F,1,57524,2,3,2,0
46,0.003967589,desktop,M,0,74580,1,2,3,0
53,0.006904215,iPhone,F,0,87329,2,3,3,0
17,0.003662216,desktop,M,1,42857,1,3,0,0
49,0.005049557,Android,F,1,57352,1,2,16,1
29,0.004612053,other,F,0,63112,1,1,1,0
51,0.004667825,desktop,F,0,83522,2,2,12,0
50,0.004732182,desktop,F,0,82190,2,2,14,0
23,0.00400036,other,M,1,58325,1,2,3,0
57,0.005183779,desktop,F,0,72714,2,1,8,0
42,0.005506326,iPhone,M,0,46843,1,1,9,0
44,0.00446818,desktop,F,0,56723,1,2,11,0
39,0.003794256,desktop,M,1,77960,2,2,8,0
53,0.005266829,laptop,F,1,88139,1,2,10,0
59,0.004916638,laptop,F,0,64681,1,1,4,0
47,0.004387395,desktop,M,0,73899,1,3,6,0
40,0.004377172,laptop,M,0,55269,2,1,7,0
20,0.003606423,desktop,M,0,27326,1,3,2,0
20,0.006178506,iPhone,F,0,44201,2,1,2,0
57,0.003678041,laptop,M,0,87960,2,1,13,0
42,0.005819573,iPhone,M,1,68637,2,1,2,1
42,0.00517849,other,F,0,79039,1,1,9,0
43,0.004367407,laptop,M,1,72920,1,1,3,0
20,0.003544849,laptop,M,0,48963,1,3,2,0
40,0.004093746,desktop,M,1,48541,2,1,2,1
16,0.003735714,desktop,M,1,33251,1,2,0,1
17,0.003522544,Android,M,1,31182,1,2,0,0
45,0.004720602,desktop,F,0,52167,2,1,0,0
46,0.006009667,iPhone,F,0,57347,2,3,5,0
52,0.005314926,laptop,F,1,75643,1,3,3,0
20,0.005236394,iPhone,M,1,46689,2,2,0,0
42,0.005016429,Android,F,1,77010,2,1,10,1
20,0.005182459,Android,F,1,31995,1,1,2,0
19,0.005076963,desktop,F,0,43141,1,3,1,0
39,0.004060822,other,M,0,54913,2,2,2,0
29,0.003947124,Android,M,1,63455,2,2,4,0
58,0.003938161,Android,M,1,73750,2,3,6,0
33,0.00412531,desktop,M,1,62371,1,3,2,0
41,0.005235519,desktop,F,1,70788,2,1,0,1
39,0.004206968,laptop,M,1,47667,1,2,3,0
27,0.004918503,Android,F,0,42443,2,3,3,0
32,0.004540404,desktop,F,0,59127,2,1,3,0
18,0.004299286,other,F,1,43983,1,1,0,0
48,0.004891469,desktop,F,1,52332,1,3,14,0
40,0.00488744,desktop,F,0,65025,1,2,5,0
59,0.005526415,other,F,0,61279,1,2,4,0
57,0.005831874,iPhone,,1,64766,2,3,14,0
58,0.005552373,Android,F,0,94511,2,1,9,0
44,0.005014354,other,F,0,78886,1,2,14,0
30,0.003812959,Android,M,1,62803,2,1,0,0
46,0.003570954,Android,M,0,82564,1,1,5,0
41,0.005979091,iPhone,F,0,60097,2,1,4,0
23,0.003364634,desktop,M,0,59882,1,1,1,0
42,0.006378593,iPhone,F,0,54384,1,3,13,0
54,0.006235788,iPhone,F,1,91013,2,1,4,1
30,0.004919929,iPhone,M,0,40683,1,1,5,0
33,0.005313218,iPhone,M,0,39149,2,1,4,0
35,0.004853733,other,F,1,68556,1,1,9,0
26,0.004851907,laptop,F,1,37114,2,2,5,0
27,0.003456451,Android,M,1,63568,1,2,0,1
56,0.004721219,other,F,0,88182,1,2,5,0
37,0.00381385,other,M,0,51788,1,3,5,0
19,0.004103933,other,M,0,21365,1,3,1,0
50,0.006789613,iPhone,F,1,76958,2,2,0,0
37,0.005259333,Android,F,0,71851,1,1,3,1
27,0.003607132,other,,1,46941,1,3,2,0
31,0.004543328,Android,F,1,39891,2,3,3,0
40,0.005341032,Android,F,0,42104,1,2,3,0
59,0.005705117,iPhone,M,0,76159,2,3,20,0
37,0.005026048,Android,F,0,46541,2,1,4,0
19,0.003957992,other,M,1,48592,2,1,0,0
23,0.003947482,other,M,0,42029,2,1,2,0
17,0.006656596,iPhone,F,0,53638,1,1,0,1
42,0.003909044,other,M,1,62571,1,1,13,0
26,0.005814311,iPhone,F,1,29842,1,1,1,0
58,0.004628972,desktop,F,0,94643,1,1,1,0
52,0.004363539,desktop,M,0,87642,1,3,6,0
49,0.004955482,Android,F,1,55887,1,3,9,0
53,0.004706184,Android,F,0,78817,2,2,2,0
34,0.004822319,Android,F,0,67432,2,3,3,0
52,0.005440134,Android,F,1,63467,1,3,5,0
19,0.005752636,iPhone,F,1,49769,1,3,0,0
39,0.00457157,Android,F,1,53052,2,2,6,1
25,0.004849032,desktop,F,1,36886,2,2,3,0
48,0.00458652,desktop,F,1,48953,1,1,0,0
34,0.004781418,desktop,F,0,73550,1,1,0,0
17,0.004443042,Android,F,1,27521,1,2,0,0
55,0.004390637,laptop,M,0,72476,1,2,11,0
29,0.004247395,Android,M,0,36927,2,2,2,0
23,0.003313843,laptop,,0,46743,1,2,0,0
33,0.00355363,laptop,M,1,54352,1,3,0,0
53,0.005246009,Android,F,0,89187,2,3,4,0
40,0.004124042,laptop,M,1,48350,1,3,6,0
27,0.00490287,other,F,1,42331,1,1,2,0
58,0.003899614,other,,0,95614,1,3,6,0
30,0.005028359,Android,F,0,51957,2,3,0,0
33,0.004350696,desktop,F,1,62070,1,1,2,0
41,0.003707135,desktop,M,0,60615,2,2,8,0
46,0.003980618,other,M,1,56305,2,1,12,0
47,0.006290307,iPhone,F,1,57179,1,1,10,0
51,0.00600886,iPhone,M,0,74235,2,2,5,0
36,0.004162745,Android,M,0,57962,1,1,9,0
20,0.003923234,Android,M,0,39835,1,1,0,0
37,0.004976448,other,F,1,41168,1,2,3,0
27,0.003374502,laptop,M,1,43133,1,1,5,0
39,0.005310213,Android,F,1,60207,2,1,2,1
58,0.005551075,desktop,F,1,75265,2,3,18,0
60,0.00408459,desktop,M,0,61205,2,1,3,0
58,0.003697736,Android,,1,84495,2,1,17,0
37,0.005231034,Android,F,0,40211,2,3,1,0
50,0.004978431,other,F,0,69371,1,1,11,0
19,0.004395747,desktop,F,1,25850,2,2,1,1
23,0.005791037,iPhone,F,0,25926,2,3,0,0
42,0.005122915,other,F,1,78411,1,2,2,0
46,0.005032098,Android,F,0,71840,2,2,1,0
37,0.004844056,Android,F,1,48819,1,3,4,0
36,0.003696692,desktop,M,0,42829,1,3,10,0
56,0.005281127,iPhone,M,1,66757,2,2,12,0
17,0.003696743,Android,M,0,19830,1,1,0,0
26,0.00421492,laptop,M,0,61044,1,2,4,0
48,0.00516901,Android,F,0,60979,1,1,12,0
42,0.004532358,Android,F,1,51855,2,2,1,0
54,0.005039669,other,F,0,61274,1,2,4,0
53,0.003537065,desktop,M,1,53948,2,1,4,1
29,0.004898458,Android,F,0,52053,1,1,1,0
60,0.004742374,laptop,F,0,67220,1,3,3,0
18,0.004854761,desktop,F,1,35104,2,3,0,1
25,0.004985284,iPhone,M,0,57109,1,2,3,0
27,0.003999276,other,M,0,43355,1,3,1,0
19,0.004419308,desktop,F,1,37326,2,2,0,0
40,0.004427652,Android,F,1,54085,1,3,0,0
42,0.004458596,desktop,F,1,81863,1,2,11,0
48,0.003714266,other,M,1,53260,2,2,12,0
27,0.00496442,Android,F,0,28374,1,1,1,0
46,0.003540809,other,M,0,68728,1,2,0,0
28,0.004036879,Android,M,1,35265,1,2,6,0
23,0.004150031,laptop,M,0,43874,1,1,1,0
42,0.006555319,iPhone,F,0,50818,2,3,12,0
50,0.003642691,desktop,M,1,81253,2,1,14,1
41,0.003691839,Android,M,0,74619,2,2,0,0
49,0.006584883,iPhone,F,0,75859,1,1,9,0
29,0.003337243,laptop,M,0,40405,2,2,6,0
46,0.006601943,iPhone,F,1,50443,1,3,0,0
25,0.003419883,desktop,M,1,52506,2,3,0,0
35,0.00438738,Android,F,1,48170,1,1,0,0
37,0.004588727,laptop,F,1,50595,1,1,5,0
58,0.005571555,laptop,F,1,70866,1,3,2,0
19,0.003466429,other,M,1,26870,2,3,0,0
37,0.003926588,other,M,1,75505,1,3,8,0
34,0.004766016,laptop,F,1,71027,2,2,2,0
38,0.005245889,other,F,1,68798,1,2,1,0
54,0.003807998,Android,M,1,71185,1,3,1,0
30,0.005239819,Android,F,0,46193,2,3,6,0
57,0.004502538,other,M,1,86126,1,3,1,0
19,0.005188342,laptop,F,1,40401,1,1,0,0
17,0.00651248,iPhone,F,0,50655,1,3,0,0
58,0.004445216,Android,M,1,73954,1,3,19,0
40,0.003982541,laptop,M,1,42762,1,1,0,0
48,0.00594771,iPhone,M,0,86746,1,2,16,0
56,0.00483766,desktop,F,1,69424,2,1,15,0
49,0.00478028,desktop,F,1,69499,2,1,15,0
17,0.003196536,other,M,1,52954,2,3,0,0
47,0.005260831,desktop,F,1,83703,1,3,6,0
50,0.005386005,laptop,F,1,87914,2,3,2,0
21,0.00495155,desktop,F,0,24606,1,3,1,0
53,0.004480522,laptop,M,1,69942,2,2,3,0
46,0.005055923,laptop,F,1,71648,1,3,4,0
49,0.004121396,Android,M,0,67264,1,1,11,0
56,0.003694099,Android,M,0,76262,2,2,0,0
22,0.003334414,desktop,M,1,44877,1,3,3,0
53,0.004108563,other,M,1,62140,1,1,1,0
21,0.00339659,laptop,,1,34907,2,3,0,0
26,0.00537434,iPhone,M,0,59308,1,1,2,1
46,0.005124692,Android,F,0,67044,1,3,3,0
22,0.005861352,iPhone,F,0,52292,1,2,0,0
41,0.004397528,desktop,M,0,49438,2,2,4,0
35,0.004148026,other,M,1,38924,2,1,2,1
25,0.005046767,laptop,F,1,28640,2,3,2,0
23,0.005179839,iPhone,M,0,47984,2,2,1,0
19,0.004772617,desktop,F,1,30723,2,2,0,0
47,0.003682087,laptop,M,0,71575,2,1,11,0
23,0.003705562,other,M,1,48778,1,2,3,0
54,0.004125981,laptop,M,0,56900,1,2,5,0
49,0.004747493,Android,F,1,79652,1,2,14,0
38,0.006813312,iPhone,F,1,57494,1,2,10,0
23,0.004296321,laptop,F,0,60984,1,1,1,0
28,0.003348272,other,M,1,31717,1,1,4,0
39,0.003560922,Android,M,1,47950,1,1,5,0
21,0.005188738,laptop,F,0,45382,2,3,1,0
57,0.004462902,other,M,0,72467,2,3,16,0
49,0.005980821,iPhone,M,0,57429,2,2,16,0
46,0.005518538,iPhone,M,0,57925,2,3,10,0
50,0.0064988,iPhone,F,0,83151,1,2,5,0
17,0.003439041,laptop,M,0,18049,1,1,0,0
20,0.003729974,Android,M,0,33494,2,2,1,0
48,0.003801652,desktop,M,0,78377,2,1,11,0
60,0.003690211,laptop,M,0,96608,1,1,19,0
43,0.004729571,desktop,F,0,50299,1,3,8,0
46,0.004243874,laptop,M,0,53033,1,2,1,0
21,0.003822638,desktop,M,1,43294,2,3,0,0
43,0.004446774,desktop,F,0,56343,2,1,5,0
43,0.005015024,other,F,0,70485,2,3,8,0
42,0.004825664,other,F,0,53571,1,1,6,0
55,0.005019869,other,F,1,71112,1,3,11,0
39,0.004098777,laptop,M,1,42820,2,3,6,0
54,0.005095888,Android,F,0,78477,1,3,14,0
59,0.007046513,iPhone,F,0,60786,1,1,1,0
44,0.005307958,desktop,F,1,78045,1,2,13,0
36,0.004876128,other,F,0,63507,2,1,0,0
55,0.005383995,other,F,1,84353,1,1,13,0
25,0.005175348,desktop,F,0,43963,1,3,0,0
52,0.00603005,iPhone,F,1,62854,1,2,3,0
47,0.003584381,other,M,0,79819,1,1,9,0
17,0.003966074,other,M,1,45728,1,1,0,0
45,0.004229298,laptop,M,0,65272,1,2,8,0
40,0.003758124,other,M,0,76785,1,3,5,0
50,0.005024772,Android,F,0,59350,1,2,4,0
16,0.005897101,iPhone,F,1,27195,2,2,0,0
21,0.006020464,iPhone,F,1,30356,1,3,0,0
58,0.005519299,Android,F,1,87238,1,2,16,0
56,0.00534453,other,F,0,87425,1,3,11,0
53,0.005461408,Android,F,0,83661,2,1,7,1
27,0.005697584,iPhone,M,0,53181,1,3,0,0
30,0.005083622,laptop,F,0,33956,2,3,0,0
49,0.004352149,other,M,1,52554,1,1,5,0
20,0.005486127,iPhone,M,0,40180,1,1,2,0
47,0.004040936,Android,M,0,80184,2,1,9,1
60,0.003766936,laptop,M,0,68418,2,3,0,0
18,0.004649936,other,F,0,32107,2,1,0,0
33,0.003897652,desktop,M,0,34489,2,1,7,1
39,0.005011167,Android,F,0,61486,1,1,0,0
53,0.005258954,desktop,F,0,72038,1,2,9,0
47,0.003765053,Android,M,1,60080,1,3,8,0
38,0.003685888,other,M,0,77527,1,1,1,0
59,0.00490592,Android,F,1,73421,2,2,5,0
48,0.004467367,Android,M,1,71905,2,1,11,1
33,0.004635467,laptop,F,0,54259,1,1,1,0
55,0.004146755,Android,M,0,66003,1,1,12,0
26,0.004054519,laptop,M,1,43990,2,3,2,0
54,0.005283635,other,F,1,88035,1,2,9,0
37,0.006811648,iPhone,F,0,67251,1,1,9,1
54,0.003918691,laptop,M,1,79989,2,3,17,0
52,0.004938893,laptop,F,0,54714,2,3,8,0
19,0.00390813,desktop,M,1,34311,2,1,0,1
17,0.004308691,desktop,F,0,33007,1,3,0,0
31,0.004726669,laptop,F,0,58923,2,3,6,0
41,0.005312312,laptop,F,1,56710,2,1,5,1
21,0.003908888,laptop,M,0,33623,1,1,1,0
58,0.004338874,other,M,1,75545,2,1,1,1
42,0.00372249,Android,M,1,59060,2,3,12,0
57,0.004185397,desktop,M,0,57930,1,3,14,0
56,0.004334418,desktop,M,0,82858,1,2,5,0
56,0.00481726,laptop,F,0,58164,1,2,3,0
59,0.005166906,Android,F,1,93817,2,2,7,0
53,0.004268035,desktop,M,0,69825,2,1,9,0
55,0.003876068,Android,,1,69374,1,3,15,0
19,0.004792202,other,F,1,52510,1,2,0,0
26,0.004100601,desktop,M,1,63074,1,2,5,0
26,0.005213939,laptop,F,0,26972,1,2,5,0
17,0.003784032,Android,M,1,46203,2,3,0,0
50,0.004857642,desktop,F,0,81629,1,1,7,0
57,0.003593032,desktop,M,0,87106,1,1,2,1
53,0.003736645,other,M,1,57284,2,2,17,0
23,0.004328458,other,F,0,60177,1,1,3,0
50,0.004528304,desktop,F,1,82724,2,1,13,1
41,0.005531992,iPhone,M,1,75658,1,2,11,0
24,0.004778953,other,F,1,50076,2,1,1,0
36,0.003953317,desktop,M,1,68932,1,3,2,0
20,0.005071506,iPhone,M,1,43299,2,3,2,0
58,0.005190289,other,F,1,86739,2,2,17,0
16,0.004756166,desktop,F,1,40948,2,3,0,0
21,0.004354579,Android,F,0,41753,1,2,2,0
35,0.004761161,laptop,F,0,64232,2,2,9,0
43,0.004830263,laptop,F,0,50807,2,1,8,0
16,0.004830413,other,F,1,33751,1,1,0,0
34,0.00434281,laptop,F,1,40222,1,1,4,0
20,0.004254259,Android,F,0,51529,2,1,2,0
50,0.004680857,laptop,F,0,83029,2,1,0,0
32,0.003344559,laptop,M,1,41968,1,2,3,0
28,0.005429525,iPhone,M,0,44367,1,1,6,0
33,0.005094775,other,F,0,45998,2,1,3,0
32,0.00511642,other,F,1,40571,1,2,1,0
54,0.003862063,other,M,1,59584,2,3,11,0
34,0.004750089,other,F,1,62482,2,1,7,0
47,0.005190609,iPhone,M,0,83831,2,1,12,0
49,0.004086108,Android,M,1,81066,2,2,10,1
18,0.006085077,iPhone,F,0,33610,1,2,1,0
43,0.003949789,desktop,M,0,82788,1,3,13,0
25,0.004749422,laptop,F,0,36634,1,3,4,0
31,0.003628251,laptop,M,0,48153,2,1,3,1
20,0.00351362,desktop,M,1,26000,1,3,1,0
22,0.005334782,iPhone,M,0,32069,1,3,3,0
28,0.005126097,Android,F,1,53334,1,2,4,0
37,0.003515483,laptop,M,0,57762,2,1,2,0
59,0.005181088,iPhone,M,1,83519,1,3,16,0
48,0.005348079,desktop,F,1,81728,2,3,9,0
45,0.004983735,laptop,F,0,75596,1,3,1,0
47,0.004207231,Android,M,1,81006,1,2,11,0
58,0.004993357,desktop,F,1,72081,2,1,2,0
20,0.003645599,desktop,M,0,43660,1,1,0,1
54,0.004133063,Android,M,0,75756,2,1,5,1
38,0.005009871,iPhone,M,1,49255,2,3,11,0
54,0.003576938,Android,M,1,70045,2,1,8,1
56,0.004455955,other,M,1,68635,2,1,12,1
36,0.003383005,desktop,M,0,50680,1,2,4,0
17,0.003494083,desktop,M,1,28185,1,2,0,1
18,0.003267787,Android,M,1,57139,2,2,1,1
22,0.004044863,desktop,M,0,49040,2,2,2,0
60,0.004743912,laptop,F,0,65602,1,2,15,0
23,0.005073148,Android,F,0,58276,1,2,3,0
31,0.005081046,other,F,0,60518,1,1,5,0
20,0.005611575,iPhone,M,0,30087,2,2,0,0
44,0.005253066,other,F,1,49725,2,1,0,0
50,0.004150296,Android,M,0,61913,2,3,14,0
33,0.003762668,desktop,M,0,70485,1,1,8,0
31,0.004096014,Android,M,1,56992,1,2,5,0
17,0.005047844,other,F,1,25980,2,1,0,0
16,0.003659504,desktop,M,0,37895,2,3,0,1
27,0.004440229,other,F,1,54066,1,2,5,0
54,0.003931117,desktop,M,0,87358,2,1,7,0
28,0.00497207,Android,F,0,62010,1,1,2,0
25,0.004526145,desktop,F,0,44366,2,3,2,0
43,0.006565297,iPhone,F,0,75736,2,1,5,0
53,0.006855882,iPhone,F,1,63649,2,1,7,0
21,0.003432014,laptop,M,0,59741,1,3,2,0
50,0.006834179,iPhone,F,0,80040,2,2,10,0
54,0.005486969,desktop,F,0,62018,1,1,10,0
36,0.004932955,iPhone,M,1,60635,2,2,7,1
45,0.0050802,laptop,F,0,72382,2,2,11,0
57,0.004233331,Android,M,1,81115,1,1,0,1
18,0.003190502,desktop,M,1,39690,1,1,0,0
39,0.004027934,Android,M,0,42158,1,2,7,0
33,0.005265282,iPhone,M,1,49755,2,3,7,0
59,0.006640811,iPhone,F,0,69581,2,2,4,0
44,0.004650043,desktop,F,0,76415,1,1,10,0
24,0.003252054,laptop,M,0,25627,2,2,0,0
38,0.004879994,Android,F,0,49089,2,2,2,0
54,0.004816046,other,F,0,65546,1,3,15,0
31,0.004173459,other,M,0,48407,2,2,0,0
50,0.004318241,other,M,1,86215,1,2,4,0
37,0.004117117,laptop,M,1,47666,2,3,8,0
47,0.005243432,Android,F,1,75418,2,3,15,0
56,0.00365327,desktop,M,1,84748,1,1,16,0
43,0.004642988,laptop,F,0,79945,2,1,6,0
22,0.003542225,Android,M,0,60048,2,3,2,1
41,0.004074262,other,M,1,53061,2,3,0,0
47,0.004200259,Android,M,1,62580,1,3,2,0
53,0.004366191,other,M,1,87192,1,1,9,1
46,0.004625835,desktop,F,1,65546,2,3,9,0
36,0.005331277,iPhone,M,1,60126,2,3,0,0
38,0.004687136,desktop,F,1,68249,2,3,8,0
54,0.006369269,iPhone,F,0,93083,1,2,5,0
50,0.003880026,other,M,1,54900,2,3,2,0
36,0.003801219,Android,M,1,70355,1,1,0,0
54,0.004842185,Android,F,0,57924,2,2,0,0
48,0.004298988,laptop,M,1,72699,1,3,4,0
48,0.003611336,laptop,M,0,68329,2,1,7,0
47,0.003640657,laptop,M,1,68035,2,3,14,0
48,0.004314941,desktop,M,0,60169,2,2,12,0
35,0.006653356,iPhone,F,0,55685,2,3,9,0
60,0.005157416,iPhone,M,0,86532,2,1,3,0
24,0.004930909,Android,F,1,55438,2,1,4,1
27,0.005232732,laptop,F,1,53917,2,2,3,0
39,0.004861512,other,F,0,76719,2,3,9,0
28,0.004901653,laptop,F,0,35015,1,3,6,0
18,0.004105822,other,M,1,56040,2,2,0,0
60,0.004043864,Android,M,0,63306,1,2,6,0
50,0.003523635,Android,M,0,76112,1,3,4,0
